sample_idx,orient_idx,setpoint,wall_r,roof_r,fr1_kh,fr2_kwh,fr1_SPACE1-1_kh,fr1_SPACE2-1_kh,fr1_SPACE3-1_kh,fr1_SPACE4-1_kh,fr1_SPACE5-1_kh
660,3,24.747732275165617,1.6457017175853252,3.831882167607546,2146.555847038025,62977.83,217.59832710949968,181.4422582240525,886.9353420694745,860.5799196349986,0.0
661,3,24.747732275165617,1.6457017175853252,3.831882167607546,2146.555847038025,62977.83,217.59832710949968,181.4422582240525,886.9353420694745,860.5799196349986,0.0
662,3,25.844970936886966,1.6457017175853252,3.831882167607546,1106.665181456829,62452.83,39.34259470866776,35.7514055955626,586.4810199825727,445.09016117002614,0.0
663,3,24.747732275165617,1.6271344441920519,3.831882167607546,2153.827937187214,63011.16,219.05839100982485,182.55164227254204,889.0887070181426,863.1291968867043,0.0
664,3,24.747732275165617,1.6457017175853252,3.955120940692723,2132.5326089342448,62891.72,215.16520213746819,178.11415056039272,882.3366902352475,856.9165660011362,0.0
665,3,25.844970936886966,1.6271344441920519,3.955120940692723,1102.1930594124412,62400.05,39.05867550088455,34.937206172251514,584.5415320700997,443.6556456692055,0.0
666,1,24.19068547990173,0.8214738331735134,1.0341413468122482,4718.166791473587,72580.61,860.2035300574184,1617.5262428923463,1443.7053564659159,674.5496514698526,122.18201058805366
667,1,24.19068547990173,0.8214738331735134,1.0341413468122482,4718.166791473587,72580.61,860.2035300574184,1617.5262428923463,1443.7053564659159,674.5496514698526,122.18201058805366
668,1,23.985674125142395,0.8214738331735134,1.0341413468122482,5169.021561547808,72744.5,942.7419218185813,1751.8373772643047,1548.530886418665,757.1741936545244,168.73718239173255
669,1,24.19068547990173,0.7996213417500257,1.0341413468122482,4744.127918463106,72708.39,865.6991949512366,1625.64375633304,1450.9219285952288,678.6574217672347,123.20561681636502
670,1,24.19068547990173,0.8214738331735134,1.7490095971152186,4209.059619845001,69225.06,749.6268202605693,1508.2528119709002,1338.0264041413777,565.7670858287968,47.38649764335791
671,1,23.985674125142395,0.7996213417500257,1.7490095971152186,4665.963371340344,69494.5,833.8772084612931,1654.3750220780894,1447.0610711362347,649.2026595556985,81.44741010902861
672,1,24.822099652141333,2.2452102601528168,3.163556887768209,2036.9841463173664,62769.49,301.6645738709666,810.8185130649691,762.7202463843395,161.78081299709112,0.0
673,2,24.822099652141333,2.2452102601528168,3.163556887768209,2511.234006407688,62466.72,89.71640700736059,867.6471672954375,791.8386399095644,762.0317921953256,0.0
674,1,24.73695237375796,2.2452102601528168,3.163556887768209,2148.3243415786264,62816.72,320.91571229630904,852.0483417516455,794.6255037067664,180.73478382390562,0.0
675,1,24.822099652141333,1.4583190623670816,3.163556887768209,2305.4610776446793,63977.83,355.68492529016737,903.8813108860205,844.0220617353402,201.8727797331513,0.0
676,1,24.822099652141333,2.2452102601528168,3.872692081145942,1953.1163047392527,62191.72,279.2707902083157,788.1054539762051,743.834023630188,141.90603692454377,0.0
677,2,24.73695237375796,1.4583190623670816,3.872692081145942,2814.6090084253215,63041.72,107.98647413236449,951.5042280222351,889.308388207079,865.8099180636428,0.0
678,3,24.262946953997016,1.28818841278553,1.8884798837825656,3545.914422515624,66836.16,498.06663344610007,454.9376434197953,1252.11241466353,1297.6752468862735,43.12248409992552
679,1,24.262946953997016,1.28818841278553,1.8884798837825656,3599.598460926645,66900.05,621.2726968203772,1319.6953210679526,1176.5115282652268,459.0148878362961,23.10402693679205
680,3,23.596259020268917,1.28818841278553,1.8884798837825656,4996.387287268727,67330.61,778.6845942509874,713.2960811199016,1560.7051624353035,1783.2803087223901,160.4211407401444
681,3,24.262946953997016,2.0993115957826376,1.8884798837825656,3184.483243350587,65330.61,420.4080940875697,395.6476569144262,1153.6687729566856,1181.063019043761,33.6957003481448
682,3,24.262946953997016,1.28818841278553,1.643211935646832,3671.256930711352,67591.72,522.4397524183647,482.3553318220648,1284.8984271329564,1324.6496110766618,56.91380826130404
683,1,23.596259020268917,2.0993115957826376,1.643211935646832,4785.183771624389,66505.61,822.8405954650692,1712.620049048552,1428.1609031530597,680.2996521069596,141.2625718507488
684,2,25.33259610645473,1.8632540553808212,3.561645577661693,1976.1823464381594,62316.72,39.82467420874427,727.0488618300951,603.249802360432,606.0590080388881,0.0
685,1,25.33259610645473,1.8632540553808212,3.561645577661693,1524.510604257956,62630.61,211.75504312959166,620.0213086491941,610.7401060979619,81.99414638120842,0.0
686,2,24.083653261885047,1.8632540553808212,3.561645577661693,3720.0064508692158,62947.27,229.96576951677272,1162.870366097453,1223.4382538467032,1097.2392930700357,6.492768338251282
687,2,25.33259610645473,0.9464654214680195,3.561645577661693,2434.7657740427703,64441.72,66.10823991575077,870.6056077158286,740.867478852195,757.1844475589962,0.0
688,2,25.33259610645473,1.8632540553808212,2.0619460130110383,2233.2614842106327,64313.94,71.06680899058003,816.2006790575281,680.8247530602621,665.1692431022626,0.0
689,1,24.083653261885047,0.9464654214680195,2.0619460130110383,4152.713369581963,67811.17,728.4680635271044,1507.9878414659368,1323.1685867981055,552.5629326236019,40.525945167214914
690,0,23.652837950736284,0.6718536019325256,1.4902986576780677,5140.938106639875,70450.06,781.8989747917636,1692.9959424427266,765.880118953558,1751.7770949954574,148.38597545636915
691,3,23.652837950736284,0.6718536019325256,1.4902986576780677,5741.472066783782,71388.95,941.8023390643697,850.5137629535329,1762.24674464586,1967.6849108283964,219.22430929162198
692,0,25.93710109218955,0.6718536019325256,1.4902986576780677,1791.0413093064117,69061.17,119.47122142871534,698.0135070369192,116.35265830340191,857.2039225373751,0.0
693,0,23.652837950736284,1.6189512684941292,1.4902986576780677,4323.555425854178,67016.72,619.3763100472282,1436.4446380428853,644.784532507416,1506.0885965787345,116.86134867791387
694,0,23.652837950736284,0.6718536019325256,2.7973332097753882,4540.733383886741,67233.39,664.3212809179362,1569.1776033185906,643.531095628336,1602.2045274044028,61.498876617474586
695,3,25.93710109218955,1.6189512684941292,2.7973332097753882,1156.2901248856033,63480.61,42.897295849868144,44.24034075078585,608.1304482218433,461.0220400631061,0.0
696,1,25.872960394248366,1.1604727394878864,1.3449292853474617,1720.9205432699905,68388.94,276.42954325254,690.5088045630201,632.1634883865172,121.81870706791334,0.0
697,2,25.872960394248366,1.1604727394878864,1.3449292853474617,2215.3979220365986,67975.05,68.72225779499269,831.8812671597004,668.2930763323718,646.5013207495336,0.0
698,1,25.2438042787835,1.1604727394878864,1.3449292853474617,2427.1928820266107,68636.17,411.1196844542907,921.9911005758262,849.6070047250751,244.36355080460066,0.11154146681801613
699,1,25.872960394248366,0.5930514261126518,1.3449292853474617,2187.6896106364993,71480.61,369.3853161904468,861.8350640909599,778.4657089048901,178.0035214502026,0.0
700,1,25.872960394248366,1.1604727394878864,2.4944346230477095,1429.964192657146,65205.61,208.65352316510814,585.9194638589411,564.4331633310002,70.9580423020965,0.0
701,2,25.2438042787835,0.5930514261126518,2.4944346230477095,3100.359089170035,67783.39,127.64651157247212,1075.0689448879386,941.4378373956282,956.2057953139963,0.0
702,2,23.065272729843855,2.367493811994791,3.7906025908887386,6144.276289367097,62752.83,564.5639371131793,1607.4721978378516,2089.120572147617,1593.6465849404167,289.472997328033
703,1,23.065272729843855,2.367493811994791,3.7906025908887386,5665.598097904717,63077.83,876.7335487548947,2152.0052677516787,1567.3293677701818,796.0288309952265,273.50108263273506
704,2,23.30036460328847,2.367493811994791,3.7906025908887386,5360.108475570043,62633.38,456.18022344427794,1474.9854777140179,1832.7422683299583,1446.8671051873955,149.33340089439415
705,2,23.065272729843855,1.984042052179575,3.7906025908887386,6278.253256802302,63175.05,582.7695875622503,1648.8152442724754,2118.3792004775805,1635.2509269808288,293.0382975091669
706,2,23.065272729843855,2.367493811994791,3.2064057774841785,6238.046865178605,63291.72,588.1749409587725,1642.038460903675,2096.5120106732193,1620.4004374960455,290.92101514689193
707,1,23.30036460328847,1.984042052179575,3.2064057774841785,5089.143130492467,63933.38,824.7931553662164,1931.0383379432103,1486.1401650187922,701.2774364261037,145.89403573814428
708,2,24.984533939510584,0.7936489321291447,2.493066143244505,3193.0760942284883,66655.61,147.553350453097,1088.8195048816983,978.6625417442309,978.0406971494621,0.0
709,0,24.984533939510584,0.7936489321291447,2.493066143244505,2368.4425620917864,66211.16,211.792974700676,925.4891695911056,213.14532007948088,1018.0150977205242,0.0
710,2,24.39710312243551,0.7936489321291447,2.493066143244505,4114.3715675698595,67002.83,276.41853001744954,1318.818393375202,1274.6213558483707,1231.9720218961784,12.541266432658315
711,2,24.984533939510584,1.0656412150710821,2.493066143244505,2945.1833910383934,65483.39,127.1564879685402,1013.5999961599931,906.1489454097069,898.2779615001533,0.0
712,2,24.984533939510584,0.7936489321291447,3.440158985555172,3025.2969043068197,65408.39,119.74511170192703,1034.8960079452866,932.5690675494765,938.0867171101294,0.0
713,0,24.39710312243551,1.0656412150710821,3.440158985555172,2704.0146556493496,64266.72,275.86951783678256,1044.1773802708306,289.212322629123,1094.720918444625,0.034516467988204624
714,1,24.0533111076802,1.7350500412285328,2.642375163733959,3517.13762260854,64550.05,582.1003631641855,1333.851305520212,1152.797346574053,434.21804660304446,14.170560747044867
715,2,24.0533111076802,1.7350500412285328,2.642375163733959,4020.5255824848846,64194.5,284.96593113022027,1250.6775584942927,1291.7629411012415,1171.5147150160005,21.60443674312941
716,1,25.459522978402674,1.7350500412285328,2.642375163733959,1550.7644197158768,63769.5,225.7645110719826,626.2337454246394,607.9099779559341,90.85618526332067,0.0
717,1,24.0533111076802,2.488125154748559,2.642375163733959,3274.9627368918586,63597.27,529.0548843649034,1259.3845345606487,1083.183177404071,393.0138745338875,10.326266028347415
718,1,24.0533111076802,1.7350500412285328,1.2341835740953684,4165.97883699202,68444.5,735.4181313522961,1461.34128567868,1291.588979719115,582.3253747360648,95.30506550586449
719,2,25.459522978402674,2.488125154748559,1.2341835740953684,2260.2472711563787,66230.61,90.35776246090374,832.477012415961,689.5181723964162,647.8943238830981,0.0
720,1,25.587561841122806,0.970626313239336,3.9681252483278513,1635.0553658172769,64358.38,235.46551171635062,664.4613023115744,648.6235334353247,86.50501835402734,0.0
721,1,25.587561841122806,0.970626313239336,3.9681252483278513,1635.0553658172769,64358.38,235.46551171635062,664.4613023115744,648.6235334353247,86.50501835402734,0.0
722,1,25.634661830961704,0.970626313239336,3.9681252483278513,1591.631929755219,64341.72,227.79695874093596,648.3492464437675,634.5129496392668,80.97277493124872,0.0
723,1,25.587561841122806,0.7403942979872227,3.9681252483278513,1821.3361888258016,65450.05,272.21606506909717,735.2904049272058,706.8229499715844,107.00676885791418,0.0
724,1,25.587561841122806,0.970626313239336,2.257284492254257,1852.0399373700775,66436.16,289.87349062733244,738.9206684169966,696.8347176292368,126.4110606965117,0.0
725,1,25.634661830961704,0.7403942979872227,2.257284492254257,1996.7582826141754,67597.28,319.3036818415856,793.5340232387614,741.6279402335165,142.29263730031198,0.0
726,2,23.521073502488434,1.5604606606066227,1.164478024467826,6151.410263780004,69277.83,638.2217565634555,1742.746507712027,1849.9552610124406,1658.1660126779725,262.3207258141095
727,2,23.521073502488434,1.5604606606066227,1.164478024467826,6151.410263780004,69277.83,638.2217565634555,1742.746507712027,1849.9552610124406,1658.1660126779725,262.3207258141095
728,2,23.820777321234345,1.5604606606066227,1.164478024467826,5393.583162485837,69027.83,524.852560112567,1587.3867203131242,1618.613934308346,1486.4629356622484,176.2670120895521
729,2,23.521073502488434,1.8191282078623772,1.164478024467826,6021.369641560422,68775.06,622.6984172162253,1705.83593256496,1817.1635066316073,1619.3837635702455,256.288021577383
730,2,23.521073502488434,1.5604606606066227,2.9749777037650347,5232.474282740537,64391.72,449.2500584161197,1506.4836663557207,1715.5013282944365,1458.1672121922627,103.07201748199687
731,2,23.820777321234345,1.8191282078623772,2.9749777037650347,4382.729684970191,63763.94,331.77744071588637,1320.9216099113692,1435.4920878327846,1256.4507155410508,38.08783096909948
732,2,24.50870602298528,1.1025825180113316,2.866219526156783,3531.4299267010024,65077.83,198.79485603643838,1155.4873967323479,1107.48342451932,1067.5906067465357,2.0736426663603824
733,3,24.50870602298528,1.1025825180113316,2.866219526156783,2942.8207799183497,65366.72,378.1229533875534,328.3860716037979,1103.521513271765,1126.202273668742,6.587967986491392
734,2,23.475506495684385,1.1025825180113316,2.866219526156783,5712.945204493901,65727.83,514.2732527140827,1635.5841074824293,1840.2136165748034,1590.1833908100205,132.69083691256478
735,2,24.50870602298528,1.228844651952386,2.866219526156783,3438.7286820525355,64697.27,189.39453209697226,1127.4706269451015,1081.6237579129916,1038.5562054450036,1.6835596524663643
736,2,24.50870602298528,1.1025825180113316,3.3081228490918875,3449.999270702074,64563.94,182.52354960332082,1129.7935290845305,1088.2543012012732,1048.8067761010818,0.621114711867734
737,3,23.475506495684385,1.228844651952386,3.3081228490918875,4882.546783978001,65133.39,755.0744021188248,668.9551519667722,1507.242809649775,1833.9002629606168,117.37415728201275
738,0,24.312823119573295,2.426795471459627,2.266291031613946,2525.3523229828993,63466.72,255.86174829405178,946.4471924823581,293.9641187564131,1026.2703779323858,2.8088855176908556
739,1,24.312823119573295,2.426795471459627,2.266291031613946,2929.0046131393983,64094.5,475.62556975839135,1115.6209285721504,995.6161136817411,337.17566357246034,4.966337554654994
740,0,24.66748115979135,2.426795471459627,2.266291031613946,2071.857089831445,63263.94,170.71089820658304,800.6256643504428,200.98241648808568,899.5381107863335,0.0
741,0,24.312823119573295,2.3385854866355658,2.266291031613946,2546.0468319586057,63550.05,259.5977796322783,953.5932497917247,296.9818851618395,1032.9259865947467,2.947930778016546
742,0,24.312823119573295,2.426795471459627,1.0844319723546505,3162.4814253157433,67319.5,390.7201014744017,1087.3087481176294,434.4152185593412,1205.089475340222,44.94788182414926
743,1,24.66748115979135,2.3385854866355658,1.0844319723546505,2960.147223214983,67933.39,513.205180674205,1072.2374127516032,981.4234317327471,370.20243956692303,23.078758489504807
744,0,25.093021121807396,1.9361621737480164,2.0396342361345887,1784.5248336463414,64008.38,122.78219484277065,697.9128150483435,141.42668680312173,822.4031369521057,0.0
745,1,25.093021121807396,1.9361621737480164,2.0396342361345887,2010.268694330915,64686.16,315.5491067357039,785.8307752253967,740.4391554961703,168.449656873644,0.0
746,0,25.3856801437214,1.9361621737480164,2.0396342361345887,1515.2796951542673,63861.16,81.58919991001757,598.4426085361722,98.22472179143949,737.023164916638,0.0
747,0,25.093021121807396,1.3712793048471212,2.0396342361345887,1979.6712488570824,65019.5,151.96085976036895,771.8349992201299,165.6580767181161,890.2173131584675,0.0
748,0,25.093021121807396,1.9361621737480164,3.6475810119882226,1520.5374693790516,61991.72,72.97274255247108,633.5341243426211,89.62900616434082,724.4015963196185,0.0
749,1,25.3856801437214,1.3712793048471212,3.6475810119882226,1636.342832314513,63452.83,233.91643281667805,662.605880523026,647.0850968313833,92.73542214342564,0.0
750,2,23.775068084709346,0.5963286012411118,3.015331161208451,5565.673519061467,67844.5,476.51976679799486,1660.2717522023615,1746.7735935460587,1606.179219017302,75.92918749774985
751,2,23.775068084709346,0.5963286012411118,3.015331161208451,5565.673519061467,67844.5,476.51976679799486,1660.2717522023615,1746.7735935460587,1606.179219017302,75.92918749774985
752,2,24.28076799493283,0.5963286012411118,3.015331161208451,4486.395435665232,67508.39,314.1521108894799,1418.165407231098,1394.82315725759,1344.8342142041545,14.420546082910182
753,2,23.775068084709346,2.2000151220709085,3.015331161208451,4334.56025500661,63258.38,327.43627948325127,1297.8112561099026,1434.4867749740185,1234.3279258062037,40.498018633233066
754,2,23.775068084709346,0.5963286012411118,1.400476953946054,6262.912762382249,71894.5,614.6412621065258,1833.403925059806,1867.342155310859,1755.2298604813245,192.2955594237326
755,2,24.28076799493283,2.2000151220709085,1.400476953946054,3951.804309246198,66475.05,310.81844568640275,1250.0245174104973,1211.7688804762993,1129.174947668771,50.01751800422761
756,3,25.799806940369308,2.052985981106758,1.6877769501879811,1373.3471259700145,65097.27,71.8933316759228,79.54194458759191,684.534125587814,537.3777241186857,0.0
757,2,25.799806940369308,2.052985981106758,1.6877769501879811,1814.2389724298537,64830.61,40.96775125707958,704.5227331156292,545.3761942232616,523.3722938338834,0.0
758,3,23.044835747219622,2.052985981106758,1.6877769501879811,6343.213034668827,66888.94,1012.9979564512677,951.3281811808866,1787.1529080366179,2227.9485658904905,363.7854231095646
759,3,25.799806940369308,0.8440514877438545,1.6877769501879811,1856.273898811352,68238.94,148.65966067004547,135.95687103369266,838.1096731182458,733.547693989368,0.0
760,3,25.799806940369308,2.052985981106758,1.9177789939567447,1310.667184596013,64455.61,63.48510772334767,69.59814505963384,662.9824068434955,514.601524969536,0.0
761,2,23.044835747219622,0.8440514877438545,1.9177789939567447,7687.674586094609,69002.83,820.6099155054723,2063.8569784744973,2381.5107282630033,2028.5047572301692,393.1922066214677
762,1,23.35538909304887,1.47877237200737,3.3670980567112565,5136.143210880822,64602.83,846.6245004753259,1935.2788471421547,1514.9191388011425,709.2573117740341,130.0634126881653
763,0,23.35538909304887,1.47877237200737,3.3670980567112565,4303.303897882294,63836.16,629.7935309516738,1468.2821580817467,628.0160723542327,1482.287397775348,94.92473871929242
764,1,24.93406370934099,1.47877237200737,3.3670980567112565,2122.4454400023315,63669.5,320.714798419049,840.4606735483983,792.8729223941505,168.39704564073355,0.0
765,1,23.35538909304887,1.7037942297756672,3.3670980567112565,5017.304020585158,64163.94,819.0906928261332,1904.0985906666783,1481.2246685585956,687.3435454374875,125.54652309626275
766,1,23.35538909304887,1.47877237200737,2.658979800529778,5296.453571111797,65483.39,889.8973122836057,1952.7949582155093,1551.9763991108787,747.3663575850019,154.41854391680116
767,0,24.93406370934099,1.7037942297756672,2.658979800529778,1876.0649396521662,63386.16,131.7130541855682,747.6904205007891,149.20830099847197,847.4531639673369,0.0
